date,year_x,month_x,city,theft_cases,traffic_accident_cases,alcohol_drive_cases,general_injury_cases,total_crime_exclude_traffic,sexual_assault_cases,violent_crime_cases,drug_cases,pop,station,sunshine_hours,avg_humidity,avg_temp,rainy_days,precipitation
2006/11/1,2006,11,南投縣,356,13,85,14,767,5,16,110,535372,日月潭,147.6,80,19,14,199
2006/11/1,2006,11,嘉義市,321,10,58,24,625,5,13,42,272278,嘉義,161.6,78,23,9,80.8
2006/11/1,2006,11,基隆市,249,11,32,13,542,4,13,130,390848,基隆,88.1,77,22.1,17,237.1
2006/11/1,2006,11,宜蘭縣,295,12,56,24,614,16,11,78,460412,宜蘭,81.8,82,22,19,149.3
2006/11/1,2006,11,屏東縣,585,9,49,31,1097,12,39,138,893903,恆春,197.8,68,25.6,2,4.9
2006/11/1,2006,11,新竹市,427,10,94,22,833,10,14,56,394376,新竹,134.1,74,22.2,13,99
2006/11/1,2006,11,澎湖縣,25,3,14,5,77,,1,1,91892,澎湖,161,76,24.1,7,106.6
2006/11/1,2006,11,臺中市,3076,22,375,74,5218,27,125,375,1043333,臺中,152.9,75,23.2,14,95.7
2006/11/1,2006,11,臺北市,1856,130,649,180,4537,22,53,407,2630835,臺北,113.9,75,22.9,17,140.7
2006/11/1,2006,11,臺南市,1651,43,175,89,3018,20,65,248,1866285,臺南,166.4,79,24.7,3,55.5
2006/11/1,2006,11,臺東縣,145,,13,,242,4,5,23,236399,臺東,134,71,24.5,7,23.7
2006/11/1,2006,11,花蓮縣,351,2,78,32,665,12,13,48,345465,花蓮,100.7,75,22.9,16,89.5
2006/11/1,2006,11,連江縣,1,,,2,6,,,,9848,馬祖,131.6,85,19.7,11,68.9
2006/11/1,2006,11,金門縣,12,1,12,4,45,,,4,75943,金門,131,74,21.1,7,101.7
2006/11/1,2006,11,高雄市,2967,90,405,143,5461,39,190,696,2759566,高雄,188.6,73,25.5,5,36
2006/12/1,2006,12,南投縣,396,7,91,24,766,4,11,76,535205,日月潭,160.3,78,15.5,6,52.7
2006/12/1,2006,12,嘉義市,359,5,58,27,653,3,7,47,272364,嘉義,180.2,76,18.8,3,21.8
2006/12/1,2006,12,基隆市,235,8,30,16,485,6,23,97,390633,基隆,33.6,78,18.4,20,481.7
2006/12/1,2006,12,宜蘭縣,240,12,61,13,499,5,8,57,460426,宜蘭,65.9,82,18.3,20,302.9
2006/12/1,2006,12,屏東縣,680,13,46,18,1171,15,43,115,893544,恆春,164,64,22.7,2,2.9
2006/12/1,2006,12,新竹市,435,7,60,22,812,4,30,37,394757,新竹,150.4,74,18.3,6,129.2
2006/12/1,2006,12,澎湖縣,13,6,5,4,50,2,2,4,91785,澎湖,94.1,76,19.7,3,42
2006/12/1,2006,12,臺中市,2898,32,454,79,5185,29,123,404,1044392,臺中,191.6,72,18.9,4,49.2
2006/12/1,2006,12,臺北市,1864,131,603,172,4430,32,71,447,2632242,臺北,87.6,78,18.8,11,141.2
2006/12/1,2006,12,臺南市,1767,62,204,74,3010,18,60,229,1866727,臺南,162.5,78,20,2,4
2006/12/1,2006,12,臺東縣,111,,16,,191,4,7,23,235957,臺東,90.5,69,21.4,7,14.9
2006/12/1,2006,12,花蓮縣,277,1,48,36,538,5,13,31,345303,花蓮,76.5,70,20,6,5
2006/12/1,2006,12,連江縣,,,,,,,,,9786,馬祖,99.9,83,13.7,5,76.4
2006/12/1,2006,12,金門縣,11,2,5,2,39,,,2,76491,金門,178.8,69,16,4,75
2006/12/1,2006,12,高雄市,2790,82,433,97,5134,26,162,554,2760180,高雄,154.6,72,21.4,2,2
2006/1/1,2006,1,南投縣,453,10,78,29,902,5,23,135,537345,日月潭,151.6,78,15.5,10,50.2
2006/1/1,2006,1,嘉義市,336,6,69,13,641,5,14,48,271590,嘉義,149.7,80,17.5,5,8.5
2006/1/1,2006,1,基隆市,357,9,34,10,691,3,11,193,391553,基隆,40.9,84,16.5,24,392.9
2006/1/1,2006,1,宜蘭縣,332,16,58,21,687,7,12,121,461511,宜蘭,61.4,81,17.8,24,377.1
2006/1/1,2006,1,屏東縣,697,3,35,23,1277,14,48,194,898329,恆春,159.9,74,21.7,3,20
2006/1/1,2006,1,新竹市,395,6,112,14,809,8,21,123,390973,新竹,80.6,83,16.4,10,43
2006/1/1,2006,1,澎湖縣,36,2,8,6,90,1,,17,92580,澎湖,53.8,82,16.6,3,8.1
2006/1/1,2006,1,臺中市,4075,31,431,83,6336,26,184,420,1033697,臺中,159.2,80,17.7,7,28.9
2006/1/1,2006,1,臺北市,2049,121,587,165,4540,22,64,515,2616473,臺北,68.8,81,17.7,15,60.8
2006/1/1,2006,1,臺南市,2010,27,197,74,3277,17,71,238,1863256,臺南,148.5,81,18.3,3,27.5
2006/1/1,2006,1,臺東縣,140,,13,3,258,5,8,28,238945,臺東,82.3,75,20.5,8,35.7
2006/1/1,2006,1,花蓮縣,341,1,31,25,643,4,11,76,347407,花蓮,55.9,78,19.2,15,132
2006/1/1,2006,1,連江縣,3,,,,7,,,,10218,馬祖,55.1,85,10.6,7,6.3
2006/1/1,2006,1,金門縣,7,,5,3,30,3,2,,70646,金門,134.2,74,13.9,6,19.9
2006/1/1,2006,1,高雄市,3436,66,314,81,5786,24,205,645,2753427,高雄,162.5,75,20.4,3,5.5
2006/2/1,2006,2,南投縣,439,9,86,20,943,4,22,110,537409,日月潭,168.9,75,16.6,5,8.4
2006/2/1,2006,2,嘉義市,313,9,69,18,621,1,11,33,271666,嘉義,140.5,80,18.2,1,3.5
2006/2/1,2006,2,基隆市,330,6,40,16,635,6,14,107,391462,基隆,53.3,80,16.7,20,306.6
2006/2/1,2006,2,宜蘭縣,277,13,54,13,566,6,6,65,461397,宜蘭,60.4,79,18,21,173.5
2006/2/1,2006,2,屏東縣,672,5,67,19,1392,8,47,133,898204,恆春,176.9,72,22.4,4,30.7
2006/2/1,2006,2,新竹市,407,6,86,8,737,3,15,85,391348,新竹,90.8,82,16.4,6,87.6
2006/2/1,2006,2,澎湖縣,27,6,11,5,82,1,2,1,92538,澎湖,65.7,81,17.4,4,86.2
2006/2/1,2006,2,臺中市,3607,25,429,79,5886,17,181,361,1034213,臺中,159.8,78,18.3,4,22.3
2006/2/1,2006,2,臺北市,1951,122,619,173,4434,23,95,349,2616645,臺北,64.7,79,17.8,10,68.9
2006/2/1,2006,2,臺南市,1844,20,210,81,3136,14,77,162,1863445,臺南,159.5,77,19.4,2,1.2
2006/2/1,2006,2,臺東縣,107,,6,3,210,7,13,15,238922,臺東,87,70,21.1,9,14.7
2006/2/1,2006,2,花蓮縣,269,1,27,28,619,8,11,48,347391,花蓮,64.5,77,19.4,15,28.5
2006/2/1,2006,2,連江縣,2,,1,3,8,,,,10163,馬祖,42,87,10.2,10,116.7
2006/2/1,2006,2,金門縣,7,4,5,3,32,,,8,71181,金門,107.6,75,13.6,8,101.7
2006/3/1,2006,3,南投縣,380,17,69,23,797,7,20,102,537153,日月潭,110.9,83,16.5,15,151.3
2006/3/1,2006,3,嘉義市,318,5,37,24,664,6,36,61,271865,嘉義,173.2,80,19.6,8,59.1
2006/3/1,2006,3,基隆市,208,10,29,14,457,7,19,98,391319,基隆,73.3,76,17.7,18,272
2006/3/1,2006,3,宜蘭縣,338,9,55,22,675,8,14,115,461116,宜蘭,94.7,77,18.9,16,137.8
2006/3/1,2006,3,屏東縣,707,7,45,28,1221,14,64,113,897724,恆春,204.9,71,23.4,3,4.1
2006/3/1,2006,3,新竹市,416,9,31,12,702,3,16,64,391638,新竹,100.5,81,17.5,15,167.8
2006/3/1,2006,3,澎湖縣,22,1,6,6,70,3,3,2,92429,澎湖,141.1,79,19.6,10,47.1
2006/3/1,2006,3,臺中市,3965,49,405,84,6305,21,200,304,1035295,臺中,147.8,77,19.7,13,93.4
2006/3/1,2006,3,臺北市,1905,150,552,172,4309,16,88,317,2618058,臺北,84.2,77,18.7,15,162.2
2006/3/1,2006,3,臺南市,1837,60,169,83,3227,11,85,272,1863575,臺南,173.4,75,21.2,6,11.4
2006/3/1,2006,3,臺東縣,94,,5,2,149,2,4,14,238685,臺東,77.9,72,21.6,13,37
2006/3/1,2006,3,花蓮縣,302,2,29,29,636,5,10,43,347209,花蓮,77.3,77,19.9,18,116
2006/3/1,2006,3,連江縣,,,,2,2,,,,10111,馬祖,111.3,84,12.2,16,117
2006/3/1,2006,3,金門縣,12,2,7,7,52,,,7,71710,金門,115.4,78,14.9,15,133.4
2006/3/1,2006,3,高雄市,3208,80,439,143,6142,32,276,644,2753783,高雄,192,71,22.7,5,11
2006/4/1,2006,4,南投縣,418,18,71,21,888,2,8,163,536979,日月潭,88.1,85,19.9,17,234.5
2006/4/1,2006,4,嘉義市,370,10,63,23,693,4,26,70,271957,嘉義,141.1,82,24.4,11,123.6
2006/4/1,2006,4,基隆市,311,7,36,15,616,5,5,132,391215,基隆,81.3,75,22.3,16,341.9
2006/4/1,2006,4,宜蘭縣,351,6,43,17,632,7,11,74,461013,宜蘭,87.6,81,22.5,16,148.9
2006/4/1,2006,4,屏東縣,723,5,36,13,1201,12,68,163,897308,恆春,191.9,73,26.5,6,20.8
2006/4/1,2006,4,新竹市,525,17,24,8,833,5,11,91,391965,新竹,92.7,80,22.4,14,414.3
2006/4/1,2006,4,澎湖縣,39,2,10,9,86,1,1,2,92300,澎湖,130.4,82,24.1,11,76.8
2006/4/1,2006,4,臺中市,3769,29,354,79,5938,29,212,288,1036265,臺中,94.8,81,24.1,14,221.6
2006/4/1,2006,4,臺北市,1854,141,613,179,4297,18,82,382,2619384,臺北,80.3,77,23.1,18,289.5
2006/4/1,2006,4,臺南市,1883,53,173,86,3165,19,58,271,1863735,臺南,146.7,82,25.8,7,199
2006/4/1,2006,4,臺東縣,83,,3,,154,5,8,17,238517,臺東,118.1,75,25,9,87.9
2006/4/1,2006,4,花蓮縣,286,2,20,24,562,8,7,66,347133,花蓮,96.6,80,23.2,16,84.5
2006/4/1,2006,4,連江縣,4,,,2,8,,,,10066,馬祖,69,89,17.3,15,131.4
2006/4/1,2006,4,金門縣,16,1,4,5,43,,,1,72198,金門,64.5,84,19.2,15,146.6
2006/4/1,2006,4,高雄市,2818,74,360,117,5435,33,198,640,2754405,高雄,178.6,79,26.3,6,92.5
2006/5/1,2006,5,南投縣,454,15,90,24,966,5,19,139,536653,日月潭,93.2,86,21.2,19,443.5
2006/5/1,2006,5,嘉義市,381,9,67,28,705,7,22,39,272181,嘉義,178.4,83,26.3,10,148.6
2006/5/1,2006,5,基隆市,258,6,25,10,541,6,15,112,391051,基隆,89.4,77,24.6,17,494
2006/5/1,2006,5,宜蘭縣,312,12,50,24,634,15,20,86,460892,宜蘭,93.9,83,24.8,24,329.9
2006/5/1,2006,5,屏東縣,558,9,44,25,1049,13,46,139,896778,恆春,221.2,74,27.9,9,260.3
2006/5/1,2006,5,新竹市,607,13,33,21,932,7,19,70,392245,新竹,104.4,80,24.7,16,345.1
2006/5/1,2006,5,澎湖縣,20,3,9,9,98,4,1,3,92275,澎湖,142.4,82,25.9,12,74.3
2006/5/1,2006,5,臺中市,3843,40,358,103,6150,25,205,313,1037429,臺中,133.3,81,26.1,14,316.3
2006/5/1,2006,5,臺北市,1937,155,639,168,4412,19,55,413,2620693,臺北,78.7,79,25.5,19,316.6
2006/5/1,2006,5,臺南市,2025,60,209,106,3398,23,75,228,1864104,臺南,178.1,81,27.8,10,211.7
2006/5/1,2006,5,臺東縣,109,,9,2,182,9,7,20,238252,臺東,152.8,77,27,15,224.8
2006/5/1,2006,5,花蓮縣,292,,19,32,556,7,14,31,346935,花蓮,109,81,25.3,15,310.5
2006/5/1,2006,5,連江縣,2,,,,4,,,,10018,馬祖,63.9,91,20.4,17,325.5
2006/5/1,2006,5,金門縣,21,2,8,8,49,,,2,72600,金門,71.3,86,22.3,20,487.4
2006/5/1,2006,5,高雄市,2712,86,383,147,5364,37,201,572,2754942,高雄,206.5,77,28.2,8,107
2006/6/1,2006,6,南投縣,496,12,74,24,898,5,16,101,536190,日月潭,80.8,87,21.8,23,879.6
2006/6/1,2006,6,嘉義市,377,7,59,16,684,4,24,25,272242,嘉義,150,83,27.5,23,800
2006/6/1,2006,6,基隆市,332,6,20,17,560,3,7,88,390996,基隆,144.7,71,27.4,9,317.7
2006/6/1,2006,6,宜蘭縣,282,16,43,23,542,9,11,31,460855,宜蘭,140.8,77,26.9,12,216.3
2006/6/1,2006,6,屏東縣,568,8,48,25,1084,17,41,93,896213,恆春,189.4,80,28.5,18,302.5
2006/6/1,2006,6,新竹市,549,19,32,13,859,4,23,43,392639,新竹,149.5,77,27.2,13,461.7
2006/6/1,2006,6,澎湖縣,22,1,7,8,89,1,1,1,92201,澎湖,191.5,85,27.6,9,417.1
2006/6/1,2006,6,臺中市,3519,25,291,83,5616,46,183,319,1038972,臺中,124.3,81,27.1,18,754.5
2006/6/1,2006,6,臺北市,1803,144,523,159,4170,34,56,369,2623783,臺北,109,76,28,16,391
2006/6/1,2006,6,臺南市,2004,49,150,106,3260,14,94,217,1864272,臺南,168.2,84,28.7,13,483.3
2006/6/1,2006,6,臺東縣,100,,3,,191,7,4,15,237797,臺東,179.9,71,28.1,10,150.7
2006/6/1,2006,6,花蓮縣,263,,19,35,551,13,15,43,346684,花蓮,143.5,80,26.4,14,235.5
2006/6/1,2006,6,連江縣,,,,1,2,,,,9975,馬祖,157.6,92,24.6,15,280
2006/6/1,2006,6,金門縣,21,1,12,5,50,,,,73103,金門,127.5,92,25.8,17,125.5
2006/6/1,2006,6,高雄市,2519,93,333,139,4977,40,164,591,2755588,高雄,191.4,80,28.6,11,568.5
2006/7/1,2006,7,南投縣,490,6,103,26,1011,7,20,161,536002,日月潭,121.4,87,23.1,20,691.7
2006/7/1,2006,7,嘉義市,415,8,57,21,711,2,17,37,272306,嘉義,195.3,80,28.8,16,629.9
2006/7/1,2006,7,基隆市,298,7,37,14,583,4,8,116,390951,基隆,230.2,74,29.5,13,87.8
2006/7/1,2006,7,宜蘭縣,339,16,42,26,713,11,11,95,460809,宜蘭,234.4,74,29,11,142.1
2006/7/1,2006,7,屏東縣,612,10,30,41,1192,12,47,168,895744,恆春,189.5,81,28.8,19,650.7
2006/7/1,2006,7,新竹市,563,6,22,21,882,4,12,92,392940,新竹,244,75,29.2,11,162.5
2006/7/1,2006,7,澎湖縣,24,2,9,5,62,,,,92116,澎湖,259.7,86,28.8,7,489.5
2006/7/1,2006,7,臺中市,3568,33,365,86,5718,29,148,385,1039831,臺中,174.1,76,28.8,16,328.9
2006/7/1,2006,7,臺北市,1970,150,609,208,4604,25,55,346,2625757,臺北,169.7,72,30.3,14,185.5
2006/7/1,2006,7,臺南市,1794,48,204,93,3288,16,73,280,1864636,臺南,180.8,86,29.2,14,581.2
2006/7/1,2006,7,臺東縣,226,,7,,309,7,7,23,237522,臺東,227.3,77,29.1,14,583.3
2006/7/1,2006,7,花蓮縣,291,,21,29,519,4,6,52,346330,花蓮,257.7,77,28.3,12,214.5
2006/7/1,2006,7,連江縣,,,,,3,,,,9930,馬祖,246.4,90,27.3,9,185.3
2006/7/1,2006,7,金門縣,19,2,7,5,53,1,1,,73635,金門,235.1,89,27.8,8,263.5
2006/7/1,2006,7,高雄市,2715,89,324,126,5030,29,154,407,2756408,高雄,184.3,83,29,16,901.5
2006/8/1,2006,8,南投縣,502,3,123,29,1033,6,13,164,535833,日月潭,145.8,86,22.9,18,181.5
2006/8/1,2006,8,嘉義市,389,6,44,27,730,2,8,71,272314,嘉義,206.9,81,28.5,15,199
2006/8/1,2006,8,基隆市,286,12,42,13,583,4,10,105,390911,基隆,233.8,75,28.7,10,223.9
2006/8/1,2006,8,宜蘭縣,376,8,42,22,754,2,8,159,460680,宜蘭,249.8,76,28.5,11,237.8
2006/8/1,2006,8,屏東縣,732,2,45,29,1332,12,44,201,895018,恆春,189.3,80,28.5,16,244.6
2006/8/1,2006,8,新竹市,365,7,38,22,725,9,13,111,393291,新竹,213.3,72,28.8,5,52.1
2006/8/1,2006,8,澎湖縣,34,3,5,11,99,1,1,17,92006,澎湖,242.8,84,28.9,6,118
2006/8/1,2006,8,臺中市,3860,33,377,84,6644,33,149,662,1040725,臺中,171.7,75,28.8,14,117.4
2006/8/1,2006,8,臺北市,1952,141,734,176,4864,24,66,473,2626291,臺北,214.6,71,29.9,11,127.8
2006/8/1,2006,8,臺南市,1890,54,173,92,3429,25,63,329,1864854,臺南,195,84,29.3,12,173.8
2006/8/1,2006,8,臺東縣,206,,15,4,310,2,2,38,237123,臺東,228.3,74,28.9,9,279.3
2006/8/1,2006,8,花蓮縣,306,3,35,23,631,10,13,115,345966,花蓮,221.8,73,28,7,314
2006/8/1,2006,8,連江縣,,,,,1,,,,9926,馬祖,241.1,90,27.6,8,82.8
2006/8/1,2006,8,金門縣,11,2,8,5,44,,,3,74278,金門,229,86,28.1,8,72.6
2006/8/1,2006,8,高雄市,2989,85,406,121,6007,35,160,977,2756854,高雄,224.6,80,29.1,11,159
2006/9/1,2006,9,南投縣,459,14,88,26,914,6,12,129,535552,日月潭,127.6,86,21.8,20,334
2006/9/1,2006,9,嘉義市,347,7,51,29,607,4,5,22,272292,嘉義,185.4,83,27,12,237
2006/9/1,2006,9,基隆市,273,8,30,13,569,4,13,151,390844,基隆,100.2,80,26.3,18,493.4
2006/9/1,2006,9,宜蘭縣,307,14,28,25,584,8,19,36,460599,宜蘭,119.1,81,26.4,17,482.1
2006/9/1,2006,9,屏東縣,649,8,39,21,1235,17,39,173,894630,恆春,190.2,74,27.7,11,144
2006/9/1,2006,9,新竹市,421,8,44,23,744,2,12,44,393557,新竹,193,70,26.8,11,165.1
2006/9/1,2006,9,澎湖縣,43,,9,8,90,2,1,3,91954,澎湖,188.6,78,27.7,8,41.1
2006/9/1,2006,9,臺中市,3546,33,371,78,5920,30,156,458,1041455,臺中,169.3,76,27.2,14,143.7
2006/9/1,2006,9,臺北市,1939,141,806,164,4701,29,94,401,2625441,臺北,113.9,77,27,17,367.5
2006/9/1,2006,9,臺南市,1550,53,180,93,2915,16,64,282,1865248,臺南,168,82,28.2,13,114.6
2006/9/1,2006,9,臺東縣,100,,11,1,205,7,10,28,236803,臺東,145.4,75,27.4,14,294.6
2006/9/1,2006,9,花蓮縣,338,1,57,20,628,12,25,45,345663,花蓮,119.1,71,26.4,16,272
2006/9/1,2006,9,連江縣,1,,,,2,,,,9917,馬祖,183.9,86,25,6,76.5
2006/9/1,2006,9,金門縣,27,1,6,4,53,1,1,,74827,金門,191.1,77,26.2,7,17.2
2006/9/1,2006,9,高雄市,3027,81,359,130,5363,34,168,492,2757343,高雄,175.9,79,27.9,12,161
2007/10/1,2007,10,南投縣,401,11,83,31,873,6,9,163,533731,日月潭,122.6,81,20.7,7,286.9
2007/10/1,2007,10,嘉義市,335,12,55,27,606,3,1,56,272851,嘉義,186.2,82,24.7,6,247.7
2007/10/1,2007,10,基隆市,260,12,21,23,715,5,17,245,390310,基隆,57.6,79,23.8,21,377.6
2007/10/1,2007,10,宜蘭縣,311,19,43,20,656,10,16,126,460218,宜蘭,62.6,81,23.8,21,420.5
2007/10/1,2007,10,屏東縣,677,22,79,22,1231,14,45,150,889793,恆春,183.8,70,26.7,9,46.4
2007/10/1,2007,10,新竹市,625,10,52,19,1025,4,15,56,398032,新竹,155.4,71,24.5,6,257
2007/10/1,2007,10,澎湖縣,33,3,22,5,118,1,3,5,92174,澎湖,150.7,76,25.3,2,169
2007/10/1,2007,10,臺中市,3338,19,471,103,5786,36,94,509,1053828,臺中,182.1,71,25.4,5,289.8
2007/10/1,2007,10,臺北市,1783,158,480,180,4719,28,59,520,2626104,臺北,100.1,76,24.8,13,280.3
2007/10/1,2007,10,臺南市,1843,254,418,107,3548,19,55,324,1868817,臺南,188.8,75,26.4,6,194.7
2007/10/1,2007,10,臺東縣,80,,14,,173,6,4,24,233841,臺東,129.3,70,25.8,13,95.3
2007/10/1,2007,10,花蓮縣,256,7,80,29,609,9,7,61,343574,花蓮,100.8,77,25,16,295.6
2007/10/1,2007,10,連江縣,,,,,,,,,9920,馬祖,162.2,82,22.2,4,157.2
2007/10/1,2007,10,金門縣,14,2,6,3,46,3,3,1,80636,金門,194.1,67,24.3,2,5.4
2007/10/1,2007,10,高雄市,3263,112,532,113,6154,48,178,625,2763099,高雄,176.6,77,26.8,5,92.5
2007/11/1,2007,11,南投縣,406,15,82,24,876,5,18,161,533709,日月潭,132.5,81,18.1,8,30.5
2007/11/1,2007,11,嘉義市,318,13,46,10,559,5,5,53,272899,嘉義,153.4,81,20.7,4,22.1
2007/11/1,2007,11,基隆市,248,10,30,14,624,2,8,200,390339,基隆,19.8,80,20.2,19,946.2
2007/11/1,2007,11,宜蘭縣,218,16,57,16,545,10,14,100,460358,宜蘭,27.7,83,20.1,26,711.7
2007/11/1,2007,11,屏東縣,693,17,76,23,1261,17,41,179,889698,恆春,181.6,67,24.3,7,240.8
2007/11/1,2007,11,新竹市,464,5,38,10,740,6,11,48,398539,新竹,151.4,73,20.5,8,104.1
2007/11/1,2007,11,澎湖縣,29,2,7,7,71,2,2,11,92239,澎湖,98.8,74,21.6,7,14.7
2007/11/1,2007,11,臺中市,3087,20,372,75,5211,22,80,465,1054842,臺中,172.5,70,21.6,7,22.6
2007/11/1,2007,11,臺北市,1656,136,443,160,4211,21,50,482,2627527,臺北,64,78,20.7,17,155.5
2007/11/1,2007,11,臺南市,1678,145,426,94,3279,20,82,288,1869396,臺南,171.4,78,22.5,4,17
2007/11/1,2007,11,臺東縣,91,,6,,178,6,1,40,233725,臺東,94.6,69,23,7,300
2007/11/1,2007,11,花蓮縣,272,5,74,33,570,7,10,31,343461,花蓮,50.7,75,22.1,16,425
2007/11/1,2007,11,連江縣,3,,,1,8,,,,9936,馬祖,120.9,81,17,4,48.5
2007/11/1,2007,11,金門縣,16,,4,4,35,1,1,,81101,金門,162.8,64,19.3,6,16.3
2007/11/1,2007,11,高雄市,2936,100,540,114,5663,39,141,652,2763788,高雄,165.4,74,23.4,5,53.5
2007/12/1,2007,12,南投縣,476,12,93,22,938,6,13,137,533717,日月潭,191,70,16.7,2,2
2007/12/1,2007,12,基隆市,266,15,31,11,660,4,12,199,390397,基隆,43.6,77,18.7,19,172.7
2007/12/1,2007,12,宜蘭縣,271,12,49,19,568,9,11,84,460398,宜蘭,62.2,78,19,15,63.2
2007/12/1,2007,12,屏東縣,562,15,121,35,1261,13,37,209,889563,恆春,197.2,71,22.9,1,0.3
2007/12/1,2007,12,新竹市,400,,2,,554,8,9,25,399035,新竹,128.4,75,18.6,3,22.1
2007/12/1,2007,12,澎湖縣,24,1,11,4,70,2,,8,92390,澎湖,120.2,78,19.5,1,1.5
2007/12/1,2007,12,臺中市,3050,19,357,52,5228,22,92,476,1055898,臺中,206.1,72,19.6,2,16.7
2007/12/1,2007,12,臺北市,1778,139,480,176,4747,19,64,407,2629269,臺北,92.4,74,19.3,4,30.3
2007/12/1,2007,12,臺南市,1709,89,242,104,3084,13,58,178,1870061,臺南,194.9,76,20.5,2,0.7
2007/12/1,2007,12,臺東縣,106,,6,3,167,10,5,12,233660,臺東,110,72,21.4,6,19.6
2007/12/1,2007,12,花蓮縣,285,5,79,40,604,7,7,25,343302,花蓮,84.7,75,20.5,7,36.7
2007/12/1,2007,12,連江縣,,,,,,,,,9946,馬祖,95.6,87,14.1,4,47.5
2007/12/1,2007,12,金門縣,15,1,1,8,38,1,1,,81547,金門,133.6,73,16.6,4,6.3
2007/1/1,2007,1,南投縣,365,14,160,18,889,9,12,126,534997,日月潭,172.4,78,14.7,8,125.9
2007/1/1,2007,1,嘉義市,333,4,82,20,670,1,10,41,272431,嘉義,161.6,75,17.3,8,63.7
2007/1/1,2007,1,基隆市,237,10,29,9,462,5,6,105,390631,基隆,51.6,79,16.5,18,429
2007/1/1,2007,1,宜蘭縣,251,12,51,18,530,7,9,71,460354,宜蘭,70,80,17.1,19,159.6
2007/1/1,2007,1,屏東縣,723,8,53,25,1181,10,42,104,893124,恆春,166.5,65,21.7,4,12.5
2007/1/1,2007,1,新竹市,423,8,86,18,795,3,11,37,394993,新竹,100.4,75,16.3,11,81.5
2007/1/1,2007,1,澎湖縣,19,3,13,5,61,1,,3,91850,澎湖,76.7,79,16.6,6,37
2007/1/1,2007,1,臺中市,3044,38,607,69,5545,22,118,296,1044896,臺中,174.6,74,17.2,8,57
2007/1/1,2007,1,臺北市,1757,160,583,197,4468,14,66,393,2630872,臺北,94.7,78,17.3,9,111.4
2007/1/1,2007,1,臺南市,1668,49,317,83,3164,18,57,205,1866566,臺南,156.1,78,18,5,25.6
2007/1/1,2007,1,臺東縣,105,,31,1,192,1,1,18,235549,臺東,90.7,69,20.3,11,21.2
2007/1/1,2007,1,花蓮縣,236,2,68,27,635,11,15,93,344776,花蓮,65.4,70,18.5,11,55
2007/1/1,2007,1,連江縣,1,,,,4,,,,9787,馬祖,96.2,86,10.6,9,50.5
2007/1/1,2007,1,金門縣,6,2,5,5,43,,,2,77100,金門,144.8,70,13.8,5,44
2007/1/1,2007,1,高雄市,2624,89,637,118,5255,42,188,542,2759928,高雄,172.4,72,19.7,5,8
2007/2/1,2007,2,南投縣,282,6,124,15,774,9,18,136,534927,日月潭,178.5,75,16,4,30
2007/2/1,2007,2,嘉義市,334,2,78,12,650,9,9,80,272278,嘉義,213.7,72,19.7,3,17.5
2007/2/1,2007,2,基隆市,278,7,32,11,691,1,8,249,390495,基隆,84.6,77,17.8,10,110.9
2007/2/1,2007,2,宜蘭縣,277,9,60,10,649,6,11,138,460343,宜蘭,117.7,74,19.1,12,53
2007/2/1,2007,2,屏東縣,603,4,63,14,1176,15,34,205,892522,恆春,199.6,68,23,5,38
2007/2/1,2007,2,新竹市,338,2,187,8,773,7,10,127,394893,新竹,149.5,76,17.7,7,64.8
2007/2/1,2007,2,澎湖縣,27,2,10,7,84,1,1,8,91886,澎湖,177.8,75,19.8,4,29.4
2007/2/1,2007,2,臺中市,2662,15,541,42,4922,23,118,468,1045210,臺中,178.8,70,19.3,6,24.5
2007/2/1,2007,2,臺北市,1464,101,438,139,3508,22,52,595,2629106,臺北,128.8,74,18.7,9,70.5
2007/2/1,2007,2,臺南市,1357,30,242,74,2671,25,62,305,1866873,臺南,219.7,72,20.9,3,17.5
2007/2/1,2007,2,臺東縣,158,,25,1,340,12,13,48,235405,臺東,122.4,68,21.8,7,16
2007/2/1,2007,2,花蓮縣,317,5,59,31,729,4,9,142,344720,花蓮,106,67,20.2,9,9
2007/2/1,2007,2,連江縣,,,,,,,,,9782,馬祖,135.6,88,12.3,10,57.7
2007/2/1,2007,2,金門縣,10,,7,6,38,1,1,1,77477,金門,148.4,74,15.1,4,22.5
2007/2/1,2007,2,高雄市,2218,49,550,76,4635,63,131,819,2759676,高雄,241.5,68,22.1,3,7.5
2007/3/1,2007,3,南投縣,390,12,125,18,830,5,11,122,534724,日月潭,117.1,84,17.4,12,61.6
2007/3/1,2007,3,嘉義市,402,7,70,24,734,4,7,71,272221,嘉義,158.9,76,21.3,5,16.2
2007/3/1,2007,3,基隆市,218,11,24,14,490,3,9,118,390412,基隆,59.6,80,19,20,355.5
2007/3/1,2007,3,宜蘭縣,297,10,75,20,638,7,12,91,460211,宜蘭,100.1,80,19.9,19,131.4
2007/3/1,2007,3,屏東縣,687,8,67,26,1327,15,35,161,891915,恆春,180.6,69,23.9,3,2.2
2007/3/1,2007,3,新竹市,346,5,96,20,779,7,11,73,396261,新竹,82.3,81,19.1,14,192.6
2007/3/1,2007,3,澎湖縣,25,3,6,8,66,,2,5,91950,澎湖,98.5,79,20.8,5,13.1
2007/3/1,2007,3,臺中市,2976,33,491,80,5316,37,102,369,1046372,臺中,127.6,77,20.7,13,87.9
