station_name,year,month,avg_humidity,avg_temp,precipitation,rainy_days,sunshine_hours
板橋,1978,1,--,--,--,--,--
板橋,1978,10,--,--,--,--,--
板橋,1978,11,--,--,--,--,--
板橋,1978,12,--,--,--,--,--
板橋,1978,2,--,--,--,--,--
板橋,1978,3,--,--,--,--,--
板橋,1978,4,--,--,--,--,--
板橋,1978,5,--,--,--,--,--
板橋,1978,6,--,--,--,--,--
板橋,1978,7,--,--,--,--,--
板橋,1978,8,--,--,--,--,--
板橋,1978,9,--,--,--,--,--
板橋,1979,1,--,--,--,--,--
板橋,1979,10,--,--,--,--,--
板橋,1979,11,--,--,--,--,--
板橋,1979,12,--,--,--,--,--
板橋,1979,2,--,--,--,--,--
板橋,1979,3,--,--,--,--,--
板橋,1979,4,--,--,--,--,--
板橋,1979,5,--,--,--,--,--
板橋,1979,6,--,--,--,--,--
板橋,1979,7,--,--,--,--,--
板橋,1979,8,--,--,--,--,--
板橋,1979,9,--,--,--,--,--
板橋,1980,1,--,--,--,--,--
板橋,1980,10,--,--,--,--,--
板橋,1980,11,--,--,--,--,--
板橋,1980,12,--,--,--,--,--
板橋,1980,2,--,--,--,--,--
板橋,1980,3,--,--,--,--,--
板橋,1980,4,--,--,--,--,--
板橋,1980,5,--,--,--,--,--
板橋,1980,6,--,--,--,--,--
板橋,1980,7,--,--,--,--,--
板橋,1980,8,--,--,--,--,--
板橋,1980,9,--,--,--,--,--
板橋,1981,1,--,--,--,--,--
板橋,1981,10,--,--,--,--,--
板橋,1981,11,--,--,--,--,--
板橋,1981,12,--,--,--,--,--
板橋,1981,2,--,--,--,--,--
板橋,1981,3,--,--,--,--,--
板橋,1981,4,--,--,--,--,--
板橋,1981,5,--,--,--,--,--
板橋,1981,6,--,--,--,--,--
板橋,1981,7,--,--,--,--,--
板橋,1981,8,--,--,--,--,--
板橋,1981,9,--,--,--,--,--
板橋,1982,1,--,--,--,--,--
板橋,1982,10,--,--,--,--,--
板橋,1982,11,--,--,--,--,--
板橋,1982,12,--,--,--,--,--
板橋,1982,2,--,--,--,--,--
板橋,1982,3,--,--,--,--,--
板橋,1982,4,--,--,--,--,--
板橋,1982,5,--,--,--,--,--
板橋,1982,6,--,--,--,--,--
板橋,1982,7,--,--,--,--,--
板橋,1982,8,--,--,--,--,--
板橋,1982,9,--,--,--,--,--
板橋,1983,1,--,--,--,--,--
板橋,1983,10,--,--,--,--,--
板橋,1983,11,--,--,--,--,--
板橋,1983,12,--,--,--,--,--
板橋,1983,2,--,--,--,--,--
板橋,1983,3,--,--,--,--,--
板橋,1983,4,--,--,--,--,--
板橋,1983,5,--,--,--,--,--
板橋,1983,6,--,--,--,--,--
板橋,1983,7,--,--,--,--,--
板橋,1983,8,--,--,--,--,--
板橋,1983,9,--,--,--,--,--
板橋,1984,1,--,--,--,--,--
板橋,1984,10,--,--,--,--,--
板橋,1984,11,--,--,--,--,--
板橋,1984,12,--,--,--,--,--
板橋,1984,2,--,--,--,--,--
板橋,1984,3,--,--,--,--,--
板橋,1984,4,--,--,--,--,--
板橋,1984,5,--,--,--,--,--
板橋,1984,6,--,--,--,--,--
板橋,1984,7,--,--,--,--,--
板橋,1984,8,--,--,--,--,--
板橋,1984,9,--,--,--,--,--
板橋,1985,1,--,--,--,--,--
板橋,1985,10,--,--,--,--,--
板橋,1985,11,--,--,--,--,--
板橋,1985,12,--,--,--,--,--
板橋,1985,2,--,--,--,--,--
板橋,1985,3,--,--,--,--,--
板橋,1985,4,--,--,--,--,--
板橋,1985,5,--,--,--,--,--
板橋,1985,6,--,--,--,--,--
板橋,1985,7,--,--,--,--,--
板橋,1985,8,--,--,--,--,--
板橋,1985,9,--,--,--,--,--
板橋,1986,1,--,--,--,--,--
板橋,1986,10,--,--,--,--,--
板橋,1986,11,--,--,--,--,--
板橋,1986,12,--,--,--,--,--
板橋,1986,2,--,--,--,--,--
板橋,1986,3,--,--,--,--,--
板橋,1986,4,--,--,--,--,--
板橋,1986,5,--,--,--,--,--
板橋,1986,6,--,--,--,--,--
板橋,1986,7,--,--,--,--,--
板橋,1986,8,--,--,--,--,--
板橋,1986,9,--,--,--,--,--
板橋,1987,1,--,--,--,--,--
板橋,1987,10,--,--,--,--,--
板橋,1987,11,--,--,--,--,--
板橋,1987,12,--,--,--,--,--
板橋,1987,2,--,--,--,--,--
板橋,1987,3,--,--,--,--,--
板橋,1987,4,--,--,--,--,--
板橋,1987,5,--,--,--,--,--
板橋,1987,6,--,--,--,--,--
板橋,1987,7,--,--,--,--,--
板橋,1987,8,--,--,--,--,--
板橋,1987,9,--,--,--,--,--
板橋,1988,1,--,--,--,--,--
板橋,1988,10,--,--,--,--,--
板橋,1988,11,--,--,--,--,--
板橋,1988,12,--,--,--,--,--
板橋,1988,2,--,--,--,--,--
板橋,1988,3,--,--,--,--,--
板橋,1988,4,--,--,--,--,--
板橋,1988,5,--,--,--,--,--
板橋,1988,6,--,--,--,--,--
板橋,1988,7,--,--,--,--,--
板橋,1988,8,--,--,--,--,--
板橋,1988,9,--,--,--,--,--
板橋,1989,1,--,--,--,--,--
板橋,1989,10,--,--,--,--,--
板橋,1989,11,--,--,--,--,--
板橋,1989,12,--,--,--,--,--
板橋,1989,2,--,--,--,--,--
板橋,1989,3,--,--,--,--,--
板橋,1989,4,--,--,--,--,--
板橋,1989,5,--,--,--,--,--
板橋,1989,6,--,--,--,--,--
板橋,1989,7,--,--,--,--,--
板橋,1989,8,--,--,--,--,--
板橋,1989,9,--,--,--,--,--
板橋,1990,1,--,--,--,--,--
板橋,1990,10,--,--,--,--,--
板橋,1990,11,--,--,--,--,--
板橋,1990,12,--,--,--,--,--
板橋,1990,2,--,--,--,--,--
板橋,1990,3,--,--,--,--,--
板橋,1990,4,--,--,--,--,--
板橋,1990,5,--,--,--,--,--
板橋,1990,6,--,--,--,--,--
板橋,1990,7,--,--,--,--,--
板橋,1990,8,--,--,--,--,--
板橋,1990,9,--,--,--,--,--
板橋,1991,1,--,--,--,--,--
板橋,1991,10,--,--,--,--,--
板橋,1991,11,--,--,--,--,--
板橋,1991,12,--,--,--,--,--
板橋,1991,2,--,--,--,--,--
板橋,1991,3,--,--,--,--,--
板橋,1991,4,--,--,--,--,--
板橋,1991,5,--,--,--,--,--
板橋,1991,6,--,--,--,--,--
板橋,1991,7,--,--,--,--,--
板橋,1991,8,--,--,--,--,--
板橋,1991,9,--,--,--,--,--
板橋,1992,1,--,--,--,--,--
板橋,1992,10,--,--,--,--,--
板橋,1992,11,--,--,--,--,--
板橋,1992,12,--,--,--,--,--
板橋,1992,2,--,--,--,--,--
板橋,1992,3,--,--,--,--,--
板橋,1992,4,--,--,--,--,--
板橋,1992,5,--,--,--,--,--
板橋,1992,6,--,--,--,--,--
板橋,1992,7,--,--,--,--,--
板橋,1992,8,--,--,--,--,--
板橋,1992,9,--,--,--,--,--
板橋,1993,1,--,--,--,--,--
板橋,1993,10,--,--,--,--,--
板橋,1993,11,--,--,--,--,--
板橋,1993,12,--,--,--,--,--
板橋,1993,2,--,--,--,--,--
板橋,1993,3,--,--,--,--,--
板橋,1993,4,--,--,--,--,--
板橋,1993,5,--,--,--,--,--
板橋,1993,6,--,--,--,--,--
板橋,1993,7,--,--,--,--,--
板橋,1993,8,--,--,--,--,--
板橋,1993,9,--,--,--,--,--
板橋,1994,1,--,--,--,--,--
板橋,1994,10,--,--,--,--,--
板橋,1994,11,--,--,--,--,--
板橋,1994,12,--,--,--,--,--
板橋,1994,2,--,--,--,--,--
板橋,1994,3,--,--,--,--,--
板橋,1994,4,--,--,--,--,--
板橋,1994,5,--,--,--,--,--
板橋,1994,6,--,--,--,--,--
板橋,1994,7,--,--,--,--,--
板橋,1994,8,--,--,--,--,--
板橋,1994,9,--,--,--,--,--
板橋,1995,1,--,--,--,--,--
板橋,1995,10,--,--,--,--,--
板橋,1995,11,--,--,--,--,--
板橋,1995,12,--,--,--,--,--
板橋,1995,2,--,--,--,--,--
板橋,1995,3,--,--,--,--,--
板橋,1995,4,--,--,--,--,--
板橋,1995,5,--,--,--,--,--
板橋,1995,6,--,--,--,--,--
板橋,1995,7,--,--,--,--,--
板橋,1995,8,--,--,--,--,--
板橋,1995,9,--,--,--,--,--
板橋,1996,1,--,--,--,--,--
板橋,1996,10,--,--,--,--,--
板橋,1996,11,--,--,--,--,--
板橋,1996,12,--,--,--,--,--
板橋,1996,2,--,--,--,--,--
板橋,1996,3,--,--,--,--,--
板橋,1996,4,--,--,--,--,--
板橋,1996,5,--,--,--,--,--
板橋,1996,6,--,--,--,--,--
板橋,1996,7,--,--,--,--,--
板橋,1996,8,--,--,--,--,--
板橋,1996,9,--,--,--,--,--
板橋,1997,1,--,--,--,--,--
板橋,1997,10,--,--,--,--,--
板橋,1997,11,--,--,--,--,--
板橋,1997,12,--,--,--,--,--
板橋,1997,2,--,--,--,--,--
板橋,1997,3,--,--,--,--,--
板橋,1997,4,--,--,--,--,--
板橋,1997,5,--,--,--,--,--
板橋,1997,6,--,--,--,--,--
板橋,1997,7,--,--,--,--,--
板橋,1997,8,--,--,--,--,--
板橋,1997,9,--,--,--,--,--
板橋,1998,1,--,--,--,--,--
板橋,1998,10,--,--,--,--,--
板橋,1998,11,--,--,--,--,--
板橋,1998,12,--,--,--,--,--
板橋,1998,2,--,--,--,--,--
板橋,1998,3,--,--,--,--,--
板橋,1998,4,--,--,--,--,--
板橋,1998,5,--,--,--,--,--
板橋,1998,6,--,--,--,--,--
板橋,1998,7,--,--,--,--,--
板橋,1998,8,--,--,--,--,--
板橋,1998,9,--,--,--,--,--
板橋,1999,1,--,--,--,--,--
板橋,1999,10,--,--,--,--,--
板橋,1999,11,--,--,--,--,--
板橋,1999,12,--,--,--,--,--
板橋,1999,2,--,--,--,--,--
板橋,1999,3,--,--,--,--,--
板橋,1999,4,--,--,--,--,--
板橋,1999,5,--,--,--,--,--
板橋,1999,6,--,--,--,--,--
板橋,1999,7,--,--,--,--,--
板橋,1999,8,--,--,--,--,--
板橋,1999,9,--,--,--,--,--
板橋,2000,1,--,--,--,--,--
板橋,2000,10,--,--,--,--,--
板橋,2000,11,--,--,--,--,--
板橋,2000,12,--,--,--,--,--
板橋,2000,2,--,--,--,--,--
板橋,2000,3,--,--,--,--,--
板橋,2000,4,--,--,--,--,--
板橋,2000,5,--,--,--,--,--
板橋,2000,6,--,--,--,--,--
板橋,2000,7,--,--,--,--,--
板橋,2000,8,--,--,--,--,--
板橋,2000,9,--,--,--,--,--
板橋,2001,1,--,--,--,--,--
板橋,2001,10,--,--,--,--,--
板橋,2001,11,--,--,--,--,--
板橋,2001,12,--,--,--,--,--
板橋,2001,2,--,--,--,--,--
板橋,2001,3,--,--,--,--,--
板橋,2001,4,--,--,--,--,--
板橋,2001,5,--,--,--,--,--
板橋,2001,6,--,--,--,--,--
板橋,2001,7,--,--,--,--,--
板橋,2001,8,--,--,--,--,--
板橋,2001,9,--,--,--,--,--
板橋,2002,1,76,15.6,80.7,13,111.3
板橋,2002,10,76,24.7,66.9,12,117.3
板橋,2002,11,77,20.4,78.6,13,96.7
板橋,2002,12,79,18.5,97.0,12,92.5
板橋,2002,2,76,17.3,87.5,10,94.4
板橋,2002,3,76,20.7,144.2,13,106.7
板橋,2002,4,79,23.5,27.7,6,101.7
板橋,2002,5,73,26.2,117.1,11,119.8
板橋,2002,6,76,28.4,109.6,8,154.9
板橋,2002,7,73,29.2,317.4,13,184.2
板橋,2002,8,68,29.7,31.4,8,203.5
板橋,2002,9,76,26.7,169.3,13,111.1
板橋,2003,1,74,15.8,64.7,8,134.6
板橋,2003,10,72,24.0,87.1,10,179.1
板橋,2003,11,83,22.0,45.0,14,66.9
板橋,2003,12,74,17.1,1.7,2,100.1
板橋,2003,2,78,17.3,35.4,9,97.8
板橋,2003,3,75,17.9,94.4,15,80.3
板橋,2003,4,77,23.4,139.5,13,112.9
板橋,2003,5,76,25.1,84.1,8,101.5
板橋,2003,6,80,27.1,193.4,12,137.7
板橋,2003,7,74,30.2,120.4,10,225.2
板橋,2003,8,75,29.5,151.0,15,190.9
板橋,2003,9,75,28.0,174.5,12,175.5
板橋,2004,1,81,15.3,112.6,15,70.5
板橋,2004,10,73,22.3,210.0,10,145.1
板橋,2004,11,73,22.0,26.2,8,157.2
板橋,2004,12,73,19.0,191.8,16,98.6
板橋,2004,2,76,17.6,189.2,8,158.1
板橋,2004,3,83,17.5,201.1,16,54.8
板橋,2004,4,77,21.8,113.9,8,103.8
板橋,2004,5,79,25.8,198.4,13,119.6
板橋,2004,6,74,27.2,69.1,11,143.3
板橋,2004,7,72,28.8,333.8,12,211.2
板橋,2004,8,73,28.6,718.3,12,178.6
板橋,2004,9,79,26.4,627.9,18,111.4
板橋,2005,1,79,15.0,83.2,14,42.8
板橋,2005,10,79,24.6,152.9,16,109.9
板橋,2005,11,77,22.6,34.0,7,111.1
板橋,2005,12,80,16.0,62.1,18,70.9
板橋,2005,2,83,15.7,403.4,18,39.4
板橋,2005,3,72,16.6,353.6,15,119.7
板橋,2005,4,72,22.4,81.2,13,93.6
板橋,2005,5,77,25.8,506.1,15,95.1
板橋,2005,6,77,27.7,367.8,18,116.4
板橋,2005,7,74,29.2,304.4,12,202.0
板橋,2005,8,79,28.5,541.8,19,128.4
板橋,2005,9,72,28.3,208.9,9,225.7
板橋,2006,1,87,17.2,72.7,15,64.5
板橋,2006,10,71,25.3,18.4,8,187.8
板橋,2006,11,76,22.3,133.5,17,108.7
板橋,2006,12,77,18.3,138.6,10,83.4
板橋,2006,2,81,17.3,79.5,9,60.1
板橋,2006,3,78,18.2,223.4,16,77.5
板橋,2006,4,77,22.7,297.6,17,65.3
板橋,2006,5,80,25.0,327.6,19,77.8
板橋,2006,6,78,27.4,342.6,18,119.4
板橋,2006,7,74,29.6,188.7,11,187.9
板橋,2006,8,72,29.2,188.6,11,206.5
板橋,2006,9,76,26.7,274.1,15,116.5
板橋,2007,1,75,16.9,108.6,10,99.1
板橋,2007,10,74,24.4,246.8,10,91.5
板橋,2007,11,77,20.4,181.2,15,75.3
板橋,2007,12,75,18.9,40.3,6,88.5
板橋,2007,2,74,18.2,70.4,10,129.6
板橋,2007,3,81,19.3,291.8,19,73.0
板橋,2007,4,77,20.9,213.6,19,79.0
板橋,2007,5,71,26.1,94.7,12,183.0
板橋,2007,6,80,27.6,779.0,22,115.6
板橋,2007,7,72,29.8,202.8,11,232.4
板橋,2007,8,77,28.2,438.6,25,144.5
板橋,2007,9,75,27.3,350.9,15,159.8
板橋,2008,1,80,16.6,81.0,13,65.4
板橋,2008,10,75,25.9,26.9,5,158.3
板橋,2008,11,75,21.4,143.5,12,99.2
板橋,2008,12,72,18.0,49.6,8,145.4
板橋,2008,2,83,13.9,172.5,23,22.7
板橋,2008,3,73,19.0,144.0,13,149.9
板橋,2008,4,76,22.5,134.2,18,91.8
板橋,2008,5,73,24.8,299.6,17,178.5
板橋,2008,6,78,27.2,329.2,18,148.5
板橋,2008,7,74,29.2,228.4,11,219.2
板橋,2008,8,71,29.5,145.7,5,238.6
板橋,2008,9,76,27.7,965.8,18,170.7
板橋,2009,1,75,15.3,40.4,10,97.8
板橋,2009,10,75,24.1,205.1,16,89.9
板橋,2009,11,75,21.3,92.6,13,97.2
板橋,2009,12,75,16.8,80.4,16,105.2
板橋,2009,2,77,20.0,32.9,6,119.7
板橋,2009,3,78,18.4,184.8,20,93.1
板橋,2009,4,73,21.1,94.2,15,112.7
板橋,2009,5,67,25.1,26.3,5,221.2
板橋,2009,6,75,27.8,322.6,18,151.8
板橋,2009,7,72,29.9,38.7,9,211.2
板橋,2009,8,75,29.5,381.9,14,192.3
板橋,2009,9,70,29.1,116.6,11,225.7
板橋,2010,1,76,16.7,121.5,14,117.5
板橋,2010,10,76,24.3,326.4,17,74.7
板橋,2010,11,74,21.0,84.7,14,85.9
板橋,2010,12,72,16.9,87.6,8,166.6
板橋,2010,2,82,17.3,249.7,14,80.3
板橋,2010,3,74,19.7,63.2,8,147.5
板橋,2010,4,77,20.6,129.5,21,76.7
板橋,2010,5,76,25.2,171.1,14,122.8
板橋,2010,6,80,26.0,397.1,23,96.7
板橋,2010,7,72,29.8,140.0,10,222.7
板橋,2010,8,72,29.7,343.7,13,221.4
板橋,2010,9,73,28.5,176.5,13,213.8
板橋,2011,1,81,13.6,97.9,25,28.4
板橋,2011,10,72,24.1,101.4,13,67.6
板橋,2011,11,78,22.9,262.0,13,89.6
板橋,2011,12,79,16.8,183.9,19,33.7
板橋,2011,2,78,16.4,74.3,13,91.2
板橋,2011,3,75,15.9,136.7,11,58.5
板橋,2011,4,71,21.2,30.6,8,147.5
板橋,2011,5,78,24.5,253.6,18,97.6
板橋,2011,6,74,28.6,354.4,14,167.8
板橋,2011,7,72,29.2,186.7,14,213.5
板橋,2011,8,70,29.3,178.6,15,204.4
板橋,2011,9,67,27.5,48.9,6,173.7
板橋,2012,1,81,15.8,188.3,15,26.8
板橋,2012,10,66,23.8,69.8,5,173.7
板橋,2012,11,74,21.1,264.5,14,91.4
板橋,2012,12,75,17.7,227.0,16,87.7
板橋,2012,2,80,16.2,323.5,18,61.3
板橋,2012,3,74,18.5,101.5,12,130.0
板橋,2012,4,74,22.9,267.4,19,71.9
板橋,2012,5,71,25.8,222.6,17,153.0
板橋,2012,6,77,27.7,656.3,13,109.9
板橋,2012,7,67,30.2,145.5,7,255.2
板橋,2012,8,73,28.9,496.2,18,169.2
板橋,2012,9,69,26.9,120.7,10,152.1
板橋,2013,1,73,16.5,107.7,14,90.5
板橋,2013,10,68,24.0,76.1,11,119.2
板橋,2013,11,68,21.2,66.3,15,113.1
板橋,2013,12,73,16.2,233.7,18,68.5
板橋,2013,2,76,18.6,30.0,7,81.4
板橋,2013,3,71,19.7,65.0,14,128.0
板橋,2013,4,76,21.0,291.2,23,66.0
板橋,2013,5,74,25.8,351.2,18,95.3
板橋,2013,6,71,29.0,132.5,13,149.1
板橋,2013,7,69,29.2,255.1,12,202.4
板橋,2013,8,70,29.1,720.4,16,182.9
板橋,2013,9,67,27.8,158.8,11,200.9
板橋,2014,1,63,16.2,34.7,6,127.7
板橋,2014,10,68,24.5,42.8,9,106.4
板橋,2014,11,72,22.0,123.0,9,76.0
板橋,2014,12,69,16.2,141.6,15,49.3
板橋,2014,2,75,16.0,215.5,14,74.7
板橋,2014,3,72,18.5,165.5,15,68.6
板橋,2014,4,74,22.4,85.1,12,116.3
板橋,2014,5,80,25.1,580.4,22,63.3
板橋,2014,6,78,28.0,425.8,18,94.5
板橋,2014,7,72,30.2,234.2,12,237.2
板橋,2014,8,74,29.7,135.6,13,196.9
板橋,2014,9,69,29.6,185.0,7,196.8
板橋,2015,1,67,16.3,24.7,8,80.4
板橋,2015,10,70,25.2,145.0,10,101.7
板橋,2015,11,71,23.4,24.9,9,82.8
板橋,2015,12,71,18.8,80.6,12,31.5
板橋,2015,2,72,17.0,95.5,11,66.3
板橋,2015,3,77,18.7,187.2,13,78.9
板橋,2015,4,74,22.6,79.4,10,134.2
板橋,2015,5,76,26.0,239.4,15,106.2
板橋,2015,6,71,29.8,230.1,8,224.3
板橋,2015,7,70,29.7,261.8,13,199.3
板橋,2015,8,73,28.4,529.6,20,136.6
板橋,2015,9,70,27.2,234.0,10,141.5
板橋,2016,1,79,16.1,297.8,20,28.4
板橋,2016,10,72,26.9,121.2,14,108.7
板橋,2016,11,72,22.4,116.5,12,66.9
板橋,2016,12,72,19.9,14.5,6,73.5
板橋,2016,2,77,15.0,104.6,17,59.4
板橋,2016,3,77,17.2,317.0,19,76.8
板橋,2016,4,75,23.7,159.5,14,91.2
板橋,2016,5,71,26.8,155.4,11,128.5
板橋,2016,6,71,28.8,576.4,18,173.3
板橋,2016,7,67,29.9,280.5,13,242.8
板橋,2016,8,68,29.6,194.4,11,187.1
板橋,2016,9,74,27.7,503.2,19,90.6
板橋,2017,1,73,18.1,25.0,6,61.0
板橋,2017,10,74,25.3,364.1,13,88.8
板橋,2017,11,78,22.3,124.5,18,43.3
板橋,2017,12,75,17.6,71.1,16,52.7
板橋,2017,2,68,16.8,124.4,9,57.4
板橋,2017,3,72,18.0,205.0,16,59.8
板橋,2017,4,69,22.2,125.7,12,112.2
板橋,2017,5,75,25.6,152.9,16,101.3
板橋,2017,6,79,27.9,673.0,15,127.8
板橋,2017,7,72,29.7,212.6,17,205.2
板橋,2017,8,69,30.7,124.6,9,243.2
板橋,2017,9,72,29.2,51.2,8,152.0
板橋,2018,1,77,16.6,291.2,15,53.2
板橋,2018,10,74,23.1,128.7,15,86.4
板橋,2018,11,78,22.4,89.8,13,67.5
板橋,2018,12,82,19.1,69.9,13,59.3
板橋,2018,2,80,15.1,191.8,15,42.9
板橋,2018,3,74,19.9,34.5,8,140.4
板橋,2018,4,71,23.0,74.0,8,118.0
板橋,2018,5,70,27.8,35.0,3,186.8
板橋,2018,6,75,28.3,46.1,11,142.0
板橋,2018,7,71,30.0,209.7,8,227.8
板橋,2018,8,75,29.0,188.4,17,156.8
板橋,2018,9,72,27.8,158.6,16,134.9
板橋,2019,1,82,18.2,48.8,12,53.5
板橋,2019,10,71,24.9,33.5,7,126.9
板橋,2019,11,74,21.7,18.9,9,95.0
板橋,2019,12,79,18.6,182.0,11,57.6
板橋,2019,2,78,18.6,69.1,9,42.1
板橋,2019,3,78,19.5,197.8,17,73.7
板橋,2019,4,77,23.7,115.4,13,121.8
板橋,2019,5,74,24.7,388.7,14,97.1
板橋,2019,6,76,28.1,452.3,16,127.9
板橋,2019,7,73,29.9,362.7,16,195.3
板橋,2019,8,71,30.0,210.0,12,212.2
板橋,2019,9,76,27.0,291.4,14,134.2
板橋,2020,1,79,17.3,47.6,11,78.0
板橋,2020,10,76,24.4,30.0,9,70.6
板橋,2020,11,76,23.0,25.0,10,70.2
板橋,2020,12,86,17.9,142.0,22,12.8
板橋,2020,2,76,18.1,37.5,5,96.9
板橋,2020,3,79,20.3,307.0,17,78.5
板橋,2020,4,76,20.4,97.1,15,102.2
板橋,2020,5,78,26.6,427.6,15,127.4
板橋,2020,6,71,30.0,108.3,6,222.5
板橋,2020,7,70,30.4,256.0,8,220.5
板橋,2020,8,72,29.6,342.0,13,213.2
板橋,2020,9,75,27.2,164.0,13,138.5
板橋,2021,1,75,15.8,53.5,8,84.4
板橋,2021,10,74,25.8,223.0,12,102.8
板橋,2021,11,78,21.2,73.0,11,50.7
板橋,2021,12,77,18.1,70.5,11,59.1
板橋,2021,2,73,18.8,35.0,7,118.1
板橋,2021,3,79,20.2,88.5,7,97.3
板橋,2021,4,74,22.3,76.5,6,130.0
板橋,2021,5,74,28.1,108.5,6,158.2
板橋,2021,6,73,29.0,291.5,13,179.6
板橋,2021,7,72,30.0,421.5,15,221.5
板橋,2021,8,78,28.7,418.5,15,161.2
板橋,2021,9,71,29.2,123.0,7,199.7
板橋,2022,1,82,17.2,116.5,12,40.6
板橋,2022,10,80,24.1,393.0,19,59.8
板橋,2022,11,82,23.6,147.5,6,76.6
板橋,2022,12,84,16.5,116.0,17,39.1
板橋,2022,2,87,16.3,294.0,19,26.8
板橋,2022,3,77,20.8,211.5,10,104.2
板橋,2022,4,75,22.4,98.0,7,108.4
板橋,2022,5,85,23.5,486.5,20,52.3
板橋,2022,6,78,27.9,262.5,15,151.4
板橋,2022,7,70,30.4,185.5,11,245.6
板橋,2022,8,71,30.1,68.0,9,208.9
板橋,2022,9,74,27.2,249.5,13,147.3
虎尾,1992,1,--,--,--,--,
虎尾,1992,10,--,--,--,--,
虎尾,1992,11,--,--,--,--,
虎尾,1992,12,--,--,--,--,
虎尾,1992,2,--,--,--,--,
虎尾,1992,3,--,--,--,--,
虎尾,1992,4,--,--,--,--,
虎尾,1992,5,--,--,--,--,
虎尾,1992,6,--,--,--,--,
虎尾,1992,7,--,--,--,--,
虎尾,1992,8,--,--,--,--,
虎尾,1992,9,--,--,--,--,
虎尾,1993,1,--,--,X,0,
虎尾,1993,10,--,23.9,0.0,0,
虎尾,1993,11,--,22.3,37.5,7,
虎尾,1993,12,--,17.6,4.5,2,
虎尾,1993,2,--,--,X,0,
虎尾,1993,3,--,19.4,115.0,8,
虎尾,1993,4,--,22.4,118.0,10,
虎尾,1993,5,--,26.1,188.5,8,
虎尾,1993,6,--,28.0,318.5,15,
虎尾,1993,7,--,29.1,72.0,7,
虎尾,1993,8,--,28.7,121.5,8,
虎尾,1993,9,--,27.1,29.5,3,
虎尾,1994,1,--,16.7,26.5,7,
虎尾,1994,10,--,23.7,3.0,1,
虎尾,1994,11,--,22.0,1.0,1,
虎尾,1994,12,--,20.6,14.0,3,
虎尾,1994,2,--,17.6,83.5,13,
虎尾,1994,3,--,17.8,42.5,7,
虎尾,1994,4,--,25.1,25.5,5,
虎尾,1994,5,--,26.7,219.0,8,
虎尾,1994,6,--,28.1,147.0,15,
虎尾,1994,7,--,28.7,215.0,10,
虎尾,1994,8,--,27.8,410.5,17,
虎尾,1994,9,--,26.3,135.5,5,
虎尾,1995,1,--,16.2,10.0,5,
虎尾,1995,10,--,25.0,1.0,1,
虎尾,1995,11,--,20.3,0.0,0,
虎尾,1995,12,--,16.5,3.0,2,
虎尾,1995,2,--,15.2,35.5,11,
虎尾,1995,3,--,18.3,85.0,11,
虎尾,1995,4,--,23.5,56.0,4,
虎尾,1995,5,--,25.6,69.5,8,
虎尾,1995,6,--,28.3,505.5,8,
虎尾,1995,7,--,28.5,123.0,14,
虎尾,1995,8,--,27.8,133.5,14,
虎尾,1995,9,--,27.6,50.5,6,
虎尾,1996,1,--,16.5,13.0,3,
虎尾,1996,10,--,25.3,12.0,5,
虎尾,1996,11,--,22.5,6.5,1,
虎尾,1996,12,--,17.5,3.5,3,
虎尾,1996,2,--,15.6,23.0,4,
虎尾,1996,3,--,20.2,24.5,5,
虎尾,1996,4,--,19.8,150.0,13,
虎尾,1996,5,--,24.5,337.0,15,
虎尾,1996,6,--,28.5,93.0,8,
虎尾,1996,7,--,29.3,176.5,9,
虎尾,1996,8,--,28.4,553.0,11,
虎尾,1996,9,--,28.0,26.5,4,
虎尾,1997,1,--,16.0,27.5,7,
虎尾,1997,10,--,25.0,0.5,1,
虎尾,1997,11,--,22.3,0.0,0,
虎尾,1997,12,--,18.8,2.5,1,
虎尾,1997,2,--,16.1,59.0,9,
虎尾,1997,3,--,20.4,96.0,7,
虎尾,1997,4,--,23.7,14.5,3,
虎尾,1997,5,--,26.2,132.5,7,
虎尾,1997,6,--,27.0,329.0,20,
虎尾,1997,7,--,28.2,381.0,10,
虎尾,1997,8,--,27.9,345.5,16,
虎尾,1997,9,--,26.1,150.5,7,
虎尾,1998,1,/,17.3,74.5,8,
虎尾,1998,10,/,25.4,111.5,6,
虎尾,1998,11,/,23.1,0.5,1,
虎尾,1998,12,/,19.4,51.0,5,
虎尾,1998,2,/,17.6,281.5,16,
虎尾,1998,3,/,20.5,107.0,10,
虎尾,1998,4,/,25.0,121.5,12,
虎尾,1998,5,/,26.8,181.5,12,
虎尾,1998,6,/,27.9,556.5,15,
虎尾,1998,7,/,29.4,124.0,6,
虎尾,1998,8,/,29.3,202.5,11,
虎尾,1998,9,/,27.3,35.0,5,
虎尾,1999,1,/,17.2,2.5,3,
虎尾,1999,10,/,25.4,11.5,7,
虎尾,1999,11,/,21.8,1.5,2,
虎尾,1999,12,/,17.3,21.0,3,
虎尾,1999,2,/,17.8,0.0,0,
虎尾,1999,3,/,21.4,30.5,4,
虎尾,1999,4,/,24.1,41.5,3,
虎尾,1999,5,/,24.9,200.0,13,
虎尾,1999,6,/,28.3,97.5,12,
虎尾,1999,7,/,28.0,397.5,22,
虎尾,1999,8,/,27.8,458.5,13,
虎尾,1999,9,/,27.8,35.5,5,
虎尾,2000,1,/,16.8,10.5,4,
